dataset,split,label,filename,relative_path,extension,duration_sec,fps,width,height,codec,nb_frames,size_mb,bitrate_kbps,error
REAL_LIFE_VIOLENCE,all,No-Violence,NV_485.mp4,REAL_LIFE_VIOLENCE/noFights/NV_485.mp4,.mp4,5.0,23.0,224,224,mpeg4,115,0.42,705.9,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_486.mp4,REAL_LIFE_VIOLENCE/noFights/NV_486.mp4,.mp4,5.0,23.0,224,224,mpeg4,115,0.39,648.9,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_487.mp4,REAL_LIFE_VIOLENCE/noFights/NV_487.mp4,.mp4,5.0,23.0,224,224,mpeg4,115,0.32,539.7,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_488.mp4,REAL_LIFE_VIOLENCE/noFights/NV_488.mp4,.mp4,5.0,23.0,224,224,mpeg4,115,0.32,543.8,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_489.mp4,REAL_LIFE_VIOLENCE/noFights/NV_489.mp4,.mp4,5.0,23.0,224,224,mpeg4,115,0.45,759.9,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_49.mp4,REAL_LIFE_VIOLENCE/noFights/NV_49.mp4,.mp4,5.0,30.0,224,224,mpeg4,150,0.88,1478.8,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_490.mp4,REAL_LIFE_VIOLENCE/noFights/NV_490.mp4,.mp4,5.0,23.0,224,224,mpeg4,115,0.35,590.1,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_491.mp4,REAL_LIFE_VIOLENCE/noFights/NV_491.mp4,.mp4,5.0,23.0,224,224,mpeg4,115,0.32,541.3,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_492.mp4,REAL_LIFE_VIOLENCE/noFights/NV_492.mp4,.mp4,5.0,23.0,224,224,mpeg4,115,0.21,354.2,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_493.mp4,REAL_LIFE_VIOLENCE/noFights/NV_493.mp4,.mp4,5.0,23.0,224,224,mpeg4,115,0.18,297.2,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_494.mp4,REAL_LIFE_VIOLENCE/noFights/NV_494.mp4,.mp4,5.0,23.0,224,224,mpeg4,115,0.17,281.3,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_495.mp4,REAL_LIFE_VIOLENCE/noFights/NV_495.mp4,.mp4,5.0,23.0,224,224,mpeg4,115,0.25,425.2,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_496.mp4,REAL_LIFE_VIOLENCE/noFights/NV_496.mp4,.mp4,5.0,23.0,224,224,mpeg4,115,0.37,624.6,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_497.mp4,REAL_LIFE_VIOLENCE/noFights/NV_497.mp4,.mp4,5.0,23.0,224,224,mpeg4,115,0.27,449.7,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_498.mp4,REAL_LIFE_VIOLENCE/noFights/NV_498.mp4,.mp4,5.0,23.0,224,224,mpeg4,115,0.33,554.5,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_499.mp4,REAL_LIFE_VIOLENCE/noFights/NV_499.mp4,.mp4,5.0,23.0,224,224,mpeg4,115,0.35,587.5,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_5.mp4,REAL_LIFE_VIOLENCE/noFights/NV_5.mp4,.mp4,4.92,25.0,1280,720,h264,123,1.4,2381.7,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_50.mp4,REAL_LIFE_VIOLENCE/noFights/NV_50.mp4,.mp4,5.0,30.0,224,224,mpeg4,150,0.76,1267.1,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_500.mp4,REAL_LIFE_VIOLENCE/noFights/NV_500.mp4,.mp4,5.0,23.0,224,224,mpeg4,115,0.25,424.5,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_501.mp4,REAL_LIFE_VIOLENCE/noFights/NV_501.mp4,.mp4,5.0,29.0,224,224,mpeg4,145,0.48,808.7,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_502.mp4,REAL_LIFE_VIOLENCE/noFights/NV_502.mp4,.mp4,5.0,29.0,224,224,mpeg4,145,0.48,809.5,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_503.mp4,REAL_LIFE_VIOLENCE/noFights/NV_503.mp4,.mp4,5.0,29.0,224,224,mpeg4,145,0.41,686.6,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_504.mp4,REAL_LIFE_VIOLENCE/noFights/NV_504.mp4,.mp4,5.0,29.0,224,224,mpeg4,145,0.42,703.9,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_505.mp4,REAL_LIFE_VIOLENCE/noFights/NV_505.mp4,.mp4,5.0,23.0,224,224,mpeg4,115,0.37,627.0,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_506.mp4,REAL_LIFE_VIOLENCE/noFights/NV_506.mp4,.mp4,5.0,29.0,224,224,mpeg4,145,0.34,565.8,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_507.mp4,REAL_LIFE_VIOLENCE/noFights/NV_507.mp4,.mp4,5.0,29.0,224,224,mpeg4,145,0.35,590.9,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_508.mp4,REAL_LIFE_VIOLENCE/noFights/NV_508.mp4,.mp4,5.0,29.0,224,224,mpeg4,145,0.53,881.2,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_509.mp4,REAL_LIFE_VIOLENCE/noFights/NV_509.mp4,.mp4,5.0,29.0,224,224,mpeg4,145,0.59,993.6,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_51.mp4,REAL_LIFE_VIOLENCE/noFights/NV_51.mp4,.mp4,5.0,25.0,224,224,mpeg4,125,0.54,912.3,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_510.mp4,REAL_LIFE_VIOLENCE/noFights/NV_510.mp4,.mp4,5.0,29.0,224,224,mpeg4,145,0.34,562.2,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_511.mp4,REAL_LIFE_VIOLENCE/noFights/NV_511.mp4,.mp4,5.0,29.0,224,224,mpeg4,145,0.27,458.9,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_512.mp4,REAL_LIFE_VIOLENCE/noFights/NV_512.mp4,.mp4,5.0,29.0,224,224,mpeg4,145,0.35,590.5,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_513.mp4,REAL_LIFE_VIOLENCE/noFights/NV_513.mp4,.mp4,5.0,29.0,224,224,mpeg4,145,0.4,664.8,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_514.mp4,REAL_LIFE_VIOLENCE/noFights/NV_514.mp4,.mp4,5.0,29.0,224,224,mpeg4,145,0.41,684.3,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_515.mp4,REAL_LIFE_VIOLENCE/noFights/NV_515.mp4,.mp4,5.0,29.0,224,224,mpeg4,145,0.39,652.5,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_516.mp4,REAL_LIFE_VIOLENCE/noFights/NV_516.mp4,.mp4,5.0,29.0,224,224,mpeg4,145,0.37,622.1,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_517.mp4,REAL_LIFE_VIOLENCE/noFights/NV_517.mp4,.mp4,5.0,29.0,224,224,mpeg4,145,0.56,938.4,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_518.mp4,REAL_LIFE_VIOLENCE/noFights/NV_518.mp4,.mp4,5.0,29.0,224,224,mpeg4,145,0.5,840.8,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_519.mp4,REAL_LIFE_VIOLENCE/noFights/NV_519.mp4,.mp4,5.0,23.0,224,224,mpeg4,115,0.33,553.3,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_52.mp4,REAL_LIFE_VIOLENCE/noFights/NV_52.mp4,.mp4,5.0,30.0,224,224,mpeg4,150,0.88,1470.5,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_520.mp4,REAL_LIFE_VIOLENCE/noFights/NV_520.mp4,.mp4,5.0,29.0,224,224,mpeg4,145,0.44,730.0,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_521.mp4,REAL_LIFE_VIOLENCE/noFights/NV_521.mp4,.mp4,5.0,29.0,224,224,mpeg4,145,0.54,906.8,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_522.mp4,REAL_LIFE_VIOLENCE/noFights/NV_522.mp4,.mp4,5.0,29.0,224,224,mpeg4,145,0.44,732.0,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_523.mp4,REAL_LIFE_VIOLENCE/noFights/NV_523.mp4,.mp4,5.0,29.0,224,224,mpeg4,145,0.47,796.6,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_524.mp4,REAL_LIFE_VIOLENCE/noFights/NV_524.mp4,.mp4,5.0,29.0,224,224,mpeg4,145,0.57,960.1,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_525.mp4,REAL_LIFE_VIOLENCE/noFights/NV_525.mp4,.mp4,5.0,29.0,224,224,mpeg4,145,0.58,967.8,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_526.mp4,REAL_LIFE_VIOLENCE/noFights/NV_526.mp4,.mp4,5.0,29.0,224,224,mpeg4,145,0.69,1153.8,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_527.mp4,REAL_LIFE_VIOLENCE/noFights/NV_527.mp4,.mp4,5.0,29.0,224,224,mpeg4,145,0.43,714.6,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_528.mp4,REAL_LIFE_VIOLENCE/noFights/NV_528.mp4,.mp4,5.0,29.0,224,224,mpeg4,145,0.4,673.3,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_529.mp4,REAL_LIFE_VIOLENCE/noFights/NV_529.mp4,.mp4,5.0,29.0,224,224,mpeg4,145,0.26,443.2,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_53.mp4,REAL_LIFE_VIOLENCE/noFights/NV_53.mp4,.mp4,5.0,30.0,224,224,mpeg4,150,0.7,1170.5,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_530.mp4,REAL_LIFE_VIOLENCE/noFights/NV_530.mp4,.mp4,5.0,23.0,224,224,mpeg4,115,0.62,1042.0,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_531.mp4,REAL_LIFE_VIOLENCE/noFights/NV_531.mp4,.mp4,5.0,29.0,224,224,mpeg4,145,0.35,589.6,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_532.mp4,REAL_LIFE_VIOLENCE/noFights/NV_532.mp4,.mp4,5.0,29.0,224,224,mpeg4,145,0.34,576.3,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_533.mp4,REAL_LIFE_VIOLENCE/noFights/NV_533.mp4,.mp4,5.0,29.0,224,224,mpeg4,145,0.37,618.4,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_534.mp4,REAL_LIFE_VIOLENCE/noFights/NV_534.mp4,.mp4,5.0,29.0,224,224,mpeg4,145,0.45,749.6,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_535.mp4,REAL_LIFE_VIOLENCE/noFights/NV_535.mp4,.mp4,5.0,29.0,224,224,mpeg4,145,0.41,683.9,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_536.mp4,REAL_LIFE_VIOLENCE/noFights/NV_536.mp4,.mp4,5.0,29.0,224,224,mpeg4,145,0.38,634.3,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_537.mp4,REAL_LIFE_VIOLENCE/noFights/NV_537.mp4,.mp4,5.0,29.0,224,224,mpeg4,145,0.4,671.4,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_538.mp4,REAL_LIFE_VIOLENCE/noFights/NV_538.mp4,.mp4,5.0,23.0,224,224,mpeg4,115,0.4,667.2,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_539.mp4,REAL_LIFE_VIOLENCE/noFights/NV_539.mp4,.mp4,5.0,23.0,224,224,mpeg4,115,0.38,641.5,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_54.mp4,REAL_LIFE_VIOLENCE/noFights/NV_54.mp4,.mp4,5.0,30.0,224,224,mpeg4,150,0.82,1379.8,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_540.mp4,REAL_LIFE_VIOLENCE/noFights/NV_540.mp4,.mp4,5.0,29.0,224,224,mpeg4,145,0.7,1182.4,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_541.mp4,REAL_LIFE_VIOLENCE/noFights/NV_541.mp4,.mp4,5.0,29.0,224,224,mpeg4,145,0.49,822.2,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_542.mp4,REAL_LIFE_VIOLENCE/noFights/NV_542.mp4,.mp4,5.0,25.0,224,224,mpeg4,125,0.88,1480.6,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_543.mp4,REAL_LIFE_VIOLENCE/noFights/NV_543.mp4,.mp4,5.0,25.0,224,224,mpeg4,125,0.95,1589.2,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_544.mp4,REAL_LIFE_VIOLENCE/noFights/NV_544.mp4,.mp4,5.0,25.0,224,224,mpeg4,125,0.98,1644.8,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_545.mp4,REAL_LIFE_VIOLENCE/noFights/NV_545.mp4,.mp4,5.0,25.0,224,224,mpeg4,125,1.07,1798.4,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_546.mp4,REAL_LIFE_VIOLENCE/noFights/NV_546.mp4,.mp4,5.0,25.0,224,224,mpeg4,125,0.91,1532.8,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_547.mp4,REAL_LIFE_VIOLENCE/noFights/NV_547.mp4,.mp4,5.0,25.0,224,224,mpeg4,125,0.49,820.0,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_548.mp4,REAL_LIFE_VIOLENCE/noFights/NV_548.mp4,.mp4,5.0,25.0,224,224,mpeg4,125,0.63,1056.5,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_549.mp4,REAL_LIFE_VIOLENCE/noFights/NV_549.mp4,.mp4,5.0,25.0,224,224,mpeg4,125,0.41,694.4,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_55.mp4,REAL_LIFE_VIOLENCE/noFights/NV_55.mp4,.mp4,5.0,30.0,224,224,mpeg4,150,0.8,1334.0,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_550.mp4,REAL_LIFE_VIOLENCE/noFights/NV_550.mp4,.mp4,5.0,25.0,224,224,mpeg4,125,0.34,564.5,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_551.mp4,REAL_LIFE_VIOLENCE/noFights/NV_551.mp4,.mp4,5.0,25.0,224,224,mpeg4,125,0.31,519.5,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_552.mp4,REAL_LIFE_VIOLENCE/noFights/NV_552.mp4,.mp4,5.0,25.0,224,224,mpeg4,125,0.3,503.9,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_553.mp4,REAL_LIFE_VIOLENCE/noFights/NV_553.mp4,.mp4,5.0,25.0,224,224,mpeg4,125,0.61,1016.5,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_554.mp4,REAL_LIFE_VIOLENCE/noFights/NV_554.mp4,.mp4,5.0,25.0,224,224,mpeg4,125,0.63,1053.1,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_555.mp4,REAL_LIFE_VIOLENCE/noFights/NV_555.mp4,.mp4,5.0,25.0,224,224,mpeg4,125,0.37,614.8,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_556.mp4,REAL_LIFE_VIOLENCE/noFights/NV_556.mp4,.mp4,5.0,25.0,224,224,mpeg4,125,0.51,856.3,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_557.mp4,REAL_LIFE_VIOLENCE/noFights/NV_557.mp4,.mp4,5.0,25.0,224,224,mpeg4,125,0.89,1490.6,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_558.mp4,REAL_LIFE_VIOLENCE/noFights/NV_558.mp4,.mp4,5.0,25.0,224,224,mpeg4,125,0.7,1172.2,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_559.mp4,REAL_LIFE_VIOLENCE/noFights/NV_559.mp4,.mp4,5.0,25.0,224,224,mpeg4,125,0.58,974.0,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_56.mp4,REAL_LIFE_VIOLENCE/noFights/NV_56.mp4,.mp4,5.0,30.0,224,224,mpeg4,150,1.12,1876.9,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_560.mp4,REAL_LIFE_VIOLENCE/noFights/NV_560.mp4,.mp4,5.0,25.0,224,224,mpeg4,125,0.6,1013.3,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_561.mp4,REAL_LIFE_VIOLENCE/noFights/NV_561.mp4,.mp4,5.0,25.0,224,224,mpeg4,125,0.28,470.1,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_562.mp4,REAL_LIFE_VIOLENCE/noFights/NV_562.mp4,.mp4,5.0,25.0,224,224,mpeg4,125,0.62,1046.3,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_563.mp4,REAL_LIFE_VIOLENCE/noFights/NV_563.mp4,.mp4,5.0,25.0,224,224,mpeg4,125,0.38,631.0,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_564.mp4,REAL_LIFE_VIOLENCE/noFights/NV_564.mp4,.mp4,5.0,25.0,224,224,mpeg4,125,0.58,971.7,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_565.mp4,REAL_LIFE_VIOLENCE/noFights/NV_565.mp4,.mp4,5.0,25.0,224,224,mpeg4,125,0.8,1343.7,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_566.mp4,REAL_LIFE_VIOLENCE/noFights/NV_566.mp4,.mp4,5.0,25.0,224,224,mpeg4,125,0.44,741.4,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_567.mp4,REAL_LIFE_VIOLENCE/noFights/NV_567.mp4,.mp4,5.0,25.0,224,224,mpeg4,125,0.45,750.5,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_568.mp4,REAL_LIFE_VIOLENCE/noFights/NV_568.mp4,.mp4,5.0,25.0,224,224,mpeg4,125,0.97,1621.2,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_569.mp4,REAL_LIFE_VIOLENCE/noFights/NV_569.mp4,.mp4,5.0,25.0,224,224,mpeg4,125,0.84,1411.0,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_57.mp4,REAL_LIFE_VIOLENCE/noFights/NV_57.mp4,.mp4,5.0,30.0,224,224,mpeg4,150,0.89,1492.8,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_570.mp4,REAL_LIFE_VIOLENCE/noFights/NV_570.mp4,.mp4,5.0,25.0,224,224,mpeg4,125,0.6,1005.2,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_571.mp4,REAL_LIFE_VIOLENCE/noFights/NV_571.mp4,.mp4,5.0,25.0,224,224,mpeg4,125,0.58,974.8,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_572.mp4,REAL_LIFE_VIOLENCE/noFights/NV_572.mp4,.mp4,5.0,25.0,224,224,mpeg4,125,0.61,1017.6,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_573.mp4,REAL_LIFE_VIOLENCE/noFights/NV_573.mp4,.mp4,5.0,25.0,224,224,mpeg4,125,0.64,1076.5,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_574.mp4,REAL_LIFE_VIOLENCE/noFights/NV_574.mp4,.mp4,5.0,25.0,224,224,mpeg4,125,0.54,911.4,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_575.mp4,REAL_LIFE_VIOLENCE/noFights/NV_575.mp4,.mp4,5.0,25.0,224,224,mpeg4,125,0.41,686.8,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_576.mp4,REAL_LIFE_VIOLENCE/noFights/NV_576.mp4,.mp4,5.0,25.0,224,224,mpeg4,125,0.48,813.1,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_577.mp4,REAL_LIFE_VIOLENCE/noFights/NV_577.mp4,.mp4,5.0,23.0,224,224,mpeg4,115,0.28,467.3,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_578.mp4,REAL_LIFE_VIOLENCE/noFights/NV_578.mp4,.mp4,5.0,23.0,224,224,mpeg4,115,0.23,388.4,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_579.mp4,REAL_LIFE_VIOLENCE/noFights/NV_579.mp4,.mp4,5.0,23.0,224,224,mpeg4,115,0.12,203.3,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_58.mp4,REAL_LIFE_VIOLENCE/noFights/NV_58.mp4,.mp4,5.0,30.0,224,224,mpeg4,150,0.54,902.2,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_580.mp4,REAL_LIFE_VIOLENCE/noFights/NV_580.mp4,.mp4,5.0,23.0,224,224,mpeg4,115,0.17,288.5,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_581.mp4,REAL_LIFE_VIOLENCE/noFights/NV_581.mp4,.mp4,5.0,23.0,224,224,mpeg4,115,0.25,416.1,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_582.mp4,REAL_LIFE_VIOLENCE/noFights/NV_582.mp4,.mp4,5.0,23.0,224,224,mpeg4,115,0.41,690.8,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_583.mp4,REAL_LIFE_VIOLENCE/noFights/NV_583.mp4,.mp4,5.0,23.0,224,224,mpeg4,115,0.23,380.3,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_584.mp4,REAL_LIFE_VIOLENCE/noFights/NV_584.mp4,.mp4,5.0,23.0,224,224,mpeg4,115,0.28,462.5,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_585.mp4,REAL_LIFE_VIOLENCE/noFights/NV_585.mp4,.mp4,5.0,23.0,224,224,mpeg4,115,0.28,473.0,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_586.mp4,REAL_LIFE_VIOLENCE/noFights/NV_586.mp4,.mp4,5.0,23.0,224,224,mpeg4,115,0.23,382.9,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_587.mp4,REAL_LIFE_VIOLENCE/noFights/NV_587.mp4,.mp4,5.0,23.0,224,224,mpeg4,115,0.34,577.6,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_588.mp4,REAL_LIFE_VIOLENCE/noFights/NV_588.mp4,.mp4,5.0,23.0,224,224,mpeg4,115,0.27,445.7,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_589.mp4,REAL_LIFE_VIOLENCE/noFights/NV_589.mp4,.mp4,5.0,23.0,224,224,mpeg4,115,0.27,456.7,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_59.mp4,REAL_LIFE_VIOLENCE/noFights/NV_59.mp4,.mp4,5.0,30.0,224,224,mpeg4,150,0.97,1624.4,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_590.mp4,REAL_LIFE_VIOLENCE/noFights/NV_590.mp4,.mp4,5.0,30.0,224,224,mpeg4,150,1.15,1921.0,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_591.mp4,REAL_LIFE_VIOLENCE/noFights/NV_591.mp4,.mp4,5.0,30.0,224,224,mpeg4,150,0.96,1610.6,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_592.mp4,REAL_LIFE_VIOLENCE/noFights/NV_592.mp4,.mp4,5.0,30.0,224,224,mpeg4,150,0.83,1388.4,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_593.mp4,REAL_LIFE_VIOLENCE/noFights/NV_593.mp4,.mp4,5.0,21.0,224,224,mpeg4,105,0.57,953.4,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_594.mp4,REAL_LIFE_VIOLENCE/noFights/NV_594.mp4,.mp4,5.0,21.0,224,224,mpeg4,105,0.39,662.6,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_595.mp4,REAL_LIFE_VIOLENCE/noFights/NV_595.mp4,.mp4,5.0,21.0,224,224,mpeg4,105,0.62,1038.8,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_596.mp4,REAL_LIFE_VIOLENCE/noFights/NV_596.mp4,.mp4,5.0,21.0,224,224,mpeg4,105,0.48,797.6,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_597.mp4,REAL_LIFE_VIOLENCE/noFights/NV_597.mp4,.mp4,5.0,21.0,224,224,mpeg4,105,0.42,707.4,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_598.mp4,REAL_LIFE_VIOLENCE/noFights/NV_598.mp4,.mp4,5.0,21.0,224,224,mpeg4,105,0.45,754.1,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_599.mp4,REAL_LIFE_VIOLENCE/noFights/NV_599.mp4,.mp4,5.0,21.0,224,224,mpeg4,105,0.81,1352.1,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_6.mp4,REAL_LIFE_VIOLENCE/noFights/NV_6.mp4,.mp4,4.12,25.0,1280,720,h264,103,1.29,2630.4,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_60.mp4,REAL_LIFE_VIOLENCE/noFights/NV_60.mp4,.mp4,5.0,30.0,224,224,mpeg4,150,0.91,1534.2,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_600.mp4,REAL_LIFE_VIOLENCE/noFights/NV_600.mp4,.mp4,3.0,21.0,224,224,mpeg4,63,0.37,1048.4,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_601.mp4,REAL_LIFE_VIOLENCE/noFights/NV_601.mp4,.mp4,5.0,21.0,224,224,mpeg4,105,1.08,1816.6,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_602.avi,REAL_LIFE_VIOLENCE/noFights/NV_602.avi,.avi,5.0,25.0,224,224,mpeg4,125,0.61,1031.3,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_603.mp4,REAL_LIFE_VIOLENCE/noFights/NV_603.mp4,.mp4,5.0,21.0,224,224,mpeg4,105,0.52,866.6,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_604.mp4,REAL_LIFE_VIOLENCE/noFights/NV_604.mp4,.mp4,5.0,21.0,224,224,mpeg4,105,0.55,929.0,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_605.mp4,REAL_LIFE_VIOLENCE/noFights/NV_605.mp4,.mp4,5.0,21.0,224,224,mpeg4,105,0.46,764.4,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_606.mp4,REAL_LIFE_VIOLENCE/noFights/NV_606.mp4,.mp4,5.0,21.0,224,224,mpeg4,105,1.32,2222.1,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_607.mp4,REAL_LIFE_VIOLENCE/noFights/NV_607.mp4,.mp4,5.0,21.0,224,224,mpeg4,105,0.54,908.8,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_608.mp4,REAL_LIFE_VIOLENCE/noFights/NV_608.mp4,.mp4,5.0,21.0,224,224,mpeg4,105,0.41,682.6,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_609.mp4,REAL_LIFE_VIOLENCE/noFights/NV_609.mp4,.mp4,5.0,21.0,224,224,mpeg4,105,1.3,2178.2,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_61.mp4,REAL_LIFE_VIOLENCE/noFights/NV_61.mp4,.mp4,5.0,30.0,224,224,mpeg4,150,1.22,2050.4,
REAL_LIFE_VIOLENCE,all,No-Violence,NV_610.mp4,REAL_LIFE_VIOLENCE/noFights/NV_610.mp4,.mp4,5.0,21.0,224,224,mpeg4,105,0.47,785.4,
